  x,y,z,rho,u,v,w,p
    29.276123,    -30.861734,      0.100000,      0.510316,    273.269348,   -306.929535,      0.000000,  31480.482422
    29.824932,    -31.498196,      0.100000,      0.507302,    273.422607,   -308.477905,      0.000000,  31226.972656
    30.375303,    -32.137417,      0.100000,      0.504287,    273.604095,   -309.998688,      0.000000,  30974.267578
    30.927397,    -32.779385,      0.100000,      0.501273,    273.744446,   -311.553253,      0.000000,  30722.361328
    31.481108,    -33.424046,      0.100000,      0.498258,    273.924255,   -313.070526,      0.000000,  30471.263672
    32.036469,    -34.071381,      0.100000,      0.495243,    274.052490,   -314.630371,      0.000000,  30220.962891
    32.593361,    -34.721409,      0.100000,      0.492229,    274.209839,   -316.162170,      0.000000,  29971.466797
    33.151905,    -35.374138,      0.100000,      0.489214,    274.387695,   -317.673889,      0.000000,  29722.769531
    33.711994,    -36.029373,      0.100000,      0.486200,    274.478027,   -319.258514,      0.000000,  29474.878906
    34.273533,    -36.687325,      0.100000,      0.483185,    274.645782,   -320.774017,      0.000000,  29227.792969
